fat_tree,nb_roots,nb_proc,size,rank,communication_time,computation_time
"2;24,48;1,12;1,1",12,144,6600,20,1.13733742,14.92952244
"2;24,48;1,12;1,1",12,144,6600,21,1.13743548,14.92942439
"2;24,48;1,12;1,1",12,144,6600,22,1.13739298,14.92946698
"2;24,48;1,12;1,1",12,144,6600,23,1.14880532,14.92951558
"2;24,48;1,12;1,1",12,144,6600,24,1.14853385,14.92957507
"2;24,48;1,12;1,1",12,144,6600,25,1.14844081,14.92966065
"2;24,48;1,12;1,1",12,144,6600,26,1.14854251,14.92955895
"2;24,48;1,12;1,1",12,144,6600,27,1.14856602,14.92955379
"2;24,48;1,12;1,1",12,144,6600,28,1.14856071,14.92954816
"2;24,48;1,12;1,1",12,144,6600,29,1.14860107,14.92950607
"2;24,48;1,12;1,1",12,144,6600,30,1.14849156,14.9296099
"2;24,48;1,12;1,1",12,144,6600,31,1.13679429,14.92987009
"2;24,48;1,12;1,1",12,144,6600,32,1.13697012,14.92969981
"2;24,48;1,12;1,1",12,144,6600,33,1.13704287,14.92960396
"2;24,48;1,12;1,1",12,144,6600,34,1.13723289,14.92944495
"2;24,48;1,12;1,1",12,144,6600,35,1.14851642,14.92958376
"2;24,48;1,12;1,1",12,144,6600,36,1.14849077,14.92961069
"2;24,48;1,12;1,1",12,144,6600,37,1.14849273,14.92960873
"2;24,48;1,12;1,1",12,144,6600,38,1.14853125,14.92957754
"2;24,48;1,12;1,1",12,144,6600,39,1.14849513,14.92960634
"2;24,48;1,12;1,1",12,144,6600,40,1.14853534,14.92961989
"2;24,48;1,12;1,1",12,144,6600,41,1.14861979,14.92948813
"2;24,48;1,12;1,1",12,144,6600,42,1.14856616,14.9295557
"2;24,48;1,12;1,1",12,144,6600,43,1.13710086,14.92954597
"2;24,48;1,12;1,1",12,144,6600,44,1.13712394,14.92953932
"2;24,48;1,12;1,1",12,144,6600,45,1.13693268,14.92976883
"2;24,48;1,12;1,1",12,144,6600,46,1.13722423,14.9294226
"2;24,48;1,12;1,1",12,144,6600,47,1.1486771,14.92942308
"2;24,48;1,12;1,1",12,144,6600,48,1.1485556,14.92954586
"2;24,48;1,12;1,1",12,144,6600,49,1.14851817,14.9295833
"2;24,48;1,12;1,1",12,144,6600,50,1.14838754,14.92972819
"2;24,48;1,12;1,1",12,144,6600,51,1.14850226,14.9295992
"2;24,48;1,12;1,1",12,144,6600,52,1.14855,14.92955147
"2;24,48;1,12;1,1",12,144,6600,53,1.14852456,14.92960113
"2;24,48;1,12;1,1",12,144,6600,54,1.14856701,14.92956126
"2;24,48;1,12;1,1",12,144,6600,55,1.13710464,14.92954219
"2;24,48;1,12;1,1",12,144,6600,56,1.13708848,14.92955835
"2;24,48;1,12;1,1",12,144,6600,57,1.1371499,14.92952019
"2;24,48;1,12;1,1",12,144,6600,58,1.1370937,14.92958412
"2;24,48;1,12;1,1",12,144,6600,59,1.14861081,14.92948938
"2;24,48;1,12;1,1",12,144,6600,60,1.14860639,14.92950244
"2;24,48;1,12;1,1",12,144,6600,61,1.14859371,14.92952972
"2;24,48;1,12;1,1",12,144,6600,62,1.14860415,14.92949731
"2;24,48;1,12;1,1",12,144,6600,63,1.14850089,14.92960813
"2;24,48;1,12;1,1",12,144,6600,64,1.14851503,14.92959722
"2;24,48;1,12;1,1",12,144,6600,65,1.14855028,14.92955119
"2;24,48;1,12;1,1",12,144,6600,66,1.14859285,14.92951525
"2;24,48;1,12;1,1",12,144,6600,67,1.13713413,14.92953276
"2;24,48;1,12;1,1",12,144,6600,68,1.13718605,14.92946078
"2;24,48;1,12;1,1",12,144,6600,69,1.13714078,14.92951768
"2;24,48;1,12;1,1",12,144,6600,70,1.1371461,14.92950073
"2;24,48;1,12;1,1",12,144,6600,71,1.14861104,14.92948915
"2;24,48;1,12;1,1",12,144,6600,72,1.14859802,14.92951763
"2;24,48;1,12;1,1",12,144,6600,73,1.14857784,14.92952362
"2;24,48;1,12;1,1",12,144,6600,74,1.14853421,14.92956726
"2;24,48;1,12;1,1",12,144,6600,75,1.1484635,14.92964555
"2;24,48;1,12;1,1",12,144,6600,76,1.14853951,14.92959046
"2;24,48;1,12;1,1",12,144,6600,77,1.1484124,14.92968906
"2;24,48;1,12;1,1",12,144,6600,78,1.14851699,14.92959133
"2;24,48;1,12;1,1",12,144,6600,79,1.13707813,14.92958259
"2;24,48;1,12;1,1",12,144,6600,80,1.13707819,14.92957534
"2;24,48;1,12;1,1",12,144,6600,81,1.13713656,14.92951027
"2;24,48;1,12;1,1",12,144,6600,82,1.13723552,14.92947301
"2;24,48;1,12;1,1",12,144,6600,83,1.14860527,14.92950236
"2;24,48;1,12;1,1",12,144,6600,84,1.13599317,14.92951829
"2;24,48;1,12;1,1",12,144,6600,85,1.13589245,14.92959677
"2;24,48;1,12;1,1",12,144,6600,86,1.13593048,14.92956049
"2;24,48;1,12;1,1",12,144,6600,87,1.13587581,14.92960666
"2;24,48;1,12;1,1",12,144,6600,88,1.13594828,14.92953419
"2;24,48;1,12;1,1",12,144,6600,89,1.13597079,14.92951875
"2;24,48;1,12;1,1",12,144,6600,90,1.13588949,14.92959298
"2;24,48;1,12;1,1",12,144,6600,91,1.12436996,14.92968146
"2;24,48;1,12;1,1",12,144,6600,92,1.12452038,14.92953026
"2;24,48;1,12;1,1",12,144,6600,93,1.12454203,14.92958427
"2;24,48;1,12;1,1",12,144,6600,94,1.12461296,14.92945229
"2;24,48;1,12;1,1",12,144,6600,95,1.13603053,14.92955534
"2;24,48;1,12;1,1",12,144,6600,96,1.13557345,14.92990902
"2;24,48;1,12;1,1",12,144,6600,97,1.13601145,14.92946974
"2;24,48;1,12;1,1",12,144,6600,98,1.13597651,14.92964606
"2;24,48;1,12;1,1",12,144,6600,99,1.13596963,14.92953692
"2;24,48;1,12;1,1",12,144,6600,100,1.1357826,14.92969987
"2;24,48;1,12;1,1",12,144,6600,101,1.13599287,14.92950587
"2;24,48;1,12;1,1",12,144,6600,102,1.13604854,14.92943393
"2;24,48;1,12;1,1",12,144,6600,103,1.12180959,14.93222482
"2;24,48;1,12;1,1",12,144,6600,104,1.1249339,14.92910028
"2;24,48;1,12;1,1",12,144,6600,105,1.12482797,14.92921071
"2;24,48;1,12;1,1",12,144,6600,106,1.12484742,14.92917913
"2;24,48;1,12;1,1",12,144,6600,107,1.13636405,14.92913501
"2;24,48;1,12;1,1",12,144,6600,108,1.13602606,14.92945641
"2;24,48;1,12;1,1",12,144,6600,109,1.13602687,14.9294556
"2;24,48;1,12;1,1",12,144,6600,110,1.13607411,14.92943935
"2;24,48;1,12;1,1",12,144,6600,111,1.13612687,14.92936295
"2;24,48;1,12;1,1",12,144,6600,112,1.13610737,14.92939279
"2;24,48;1,12;1,1",12,144,6600,113,1.13595955,14.92953262
"2;24,48;1,12;1,1",12,144,6600,114,1.13599789,14.92949821
"2;24,48;1,12;1,1",12,144,6600,115,1.12462207,14.92940577
"2;24,48;1,12;1,1",12,144,6600,116,1.1249056,14.9291317
"2;24,48;1,12;1,1",12,144,6600,117,1.12493603,14.92910325
"2;24,48;1,12;1,1",12,144,6600,118,1.12470045,14.92933323
"2;24,48;1,12;1,1",12,144,6600,119,1.1364037,14.92909324
"2;24,48;1,12;1,1",12,144,6600,120,1.13592966,14.92956269
"2;24,48;1,12;1,1",12,144,6600,121,1.13309658,14.93241395
"2;24,48;1,12;1,1",12,144,6600,122,1.13263886,14.93284361
"2;24,48;1,12;1,1",12,144,6600,123,1.1357885,14.92969397
"2;24,48;1,12;1,1",12,144,6600,124,1.13592935,14.92956804
"2;24,48;1,12;1,1",12,144,6600,125,1.1359523,14.92952889
"2;24,48;1,12;1,1",12,144,6600,126,1.13613255,14.92934992
"2;24,48;1,12;1,1",12,144,6600,127,1.12462711,14.92941621
"2;24,48;1,12;1,1",12,144,6600,128,1.12480206,14.9292339
"2;24,48;1,12;1,1",12,144,6600,129,1.12487696,14.92916275
"2;24,48;1,12;1,1",12,144,6600,130,1.1246188,14.92940904
"2;24,48;1,12;1,1",12,144,6600,131,1.13632597,14.92915522
"2;24,48;1,12;1,1",12,144,6600,132,1.14867354,14.92943445
"2;24,48;1,12;1,1",12,144,6600,133,1.14874045,14.92938278
"2;24,48;1,12;1,1",12,144,6600,134,1.14839941,14.92970989
"2;24,48;1,12;1,1",12,144,6600,135,1.1485956,14.92950586
"2;24,48;1,12;1,1",12,144,6600,136,1.14865748,14.92945063
"2;24,48;1,12;1,1",12,144,6600,137,1.14853934,14.92956212
"2;24,48;1,12;1,1",12,144,6600,138,1.14848503,14.92962719
"2;24,48;1,12;1,1",12,144,6600,139,1.13704651,14.92962308
"2;24,48;1,12;1,1",12,144,6600,140,1.13729725,14.92935629
"2;24,48;1,12;1,1",12,144,6600,141,1.13743964,14.92920719
"2;24,48;1,12;1,1",12,144,6600,142,1.13761633,14.92904139
"2;24,48;1,12;1,1",12,144,6600,143,1.14907472,14.92902675
"2;24,48;1,19;1,1",19,144,6600,0,1.1761038,15.31340328
"2;24,48;1,19;1,1",19,144,6600,1,1.16356208,15.31330804
"2;24,48;1,19;1,1",19,144,6600,2,1.17173218,15.31332428
"2;24,48;1,19;1,1",19,144,6600,3,1.17169731,15.31364551
"2;24,48;1,19;1,1",19,144,6600,4,1.17212782,15.313215
"2;24,48;1,19;1,1",19,144,6600,5,1.16893589,15.31331186
"2;24,48;1,19;1,1",19,144,6600,6,1.16364531,15.31324165
"2;24,48;1,19;1,1",19,144,6600,7,1.16034926,15.31326182
"2;24,48;1,19;1,1",19,144,6600,8,1.16057942,15.31337656
"2;24,48;1,19;1,1",19,144,6600,9,1.16061592,15.31327226
"2;24,48;1,19;1,1",19,144,6600,10,1.16120044,15.31327009
"2;24,48;1,19;1,1",19,144,6600,11,1.16361851,15.31327157
"2;24,48;1,19;1,1",19,144,6600,12,1.17602464,15.31327849
"2;24,48;1,19;1,1",19,144,6600,13,1.16355265,15.31332432
"2;24,48;1,19;1,1",19,144,6600,14,1.17170014,15.31335632
"2;24,48;1,19;1,1",19,144,6600,15,1.17197853,15.31329923
"2;24,48;1,19;1,1",19,144,6600,16,1.1721505,15.31321234
"2;24,48;1,19;1,1",19,144,6600,17,1.16891174,15.31333601
"2;24,48;1,19;1,1",19,144,6600,18,1.16356929,15.31331236
"2;24,48;1,19;1,1",19,144,6600,19,1.16012733,15.31348751
"2;24,48;1,19;1,1",19,144,6600,20,1.16053411,15.31335408
"2;24,48;1,19;1,1",19,144,6600,21,1.16032308,15.31356511
"2;24,48;1,19;1,1",19,144,6600,22,1.16117258,15.31329134
"2;24,48;1,19;1,1",19,144,6600,23,1.16361025,15.31325987
"2;24,48;1,19;1,1",19,144,6600,24,1.17578411,15.31330917
"2;24,48;1,19;1,1",19,144,6600,25,1.16336245,15.31333262
"2;24,48;1,19;1,1",19,144,6600,26,1.1715048,15.31335856
"2;24,48;1,19;1,1",19,144,6600,27,1.17176965,15.31340236
"2;24,48;1,19;1,1",19,144,6600,28,1.17186832,15.31333574
"2;24,48;1,19;1,1",19,144,6600,29,1.16871172,15.31332836
"2;24,48;1,19;1,1",19,144,6600,30,1.16340279,15.313317
"2;24,48;1,19;1,1",19,144,6600,31,1.16014435,15.31325107
"2;24,48;1,19;1,1",19,144,6600,32,1.16045022,15.31323848
"2;24,48;1,19;1,1",19,144,6600,33,1.16044338,15.31323841
"2;24,48;1,19;1,1",19,144,6600,34,1.16103755,15.3132512
"2;24,48;1,19;1,1",19,144,6600,35,1.16335723,15.31330521
"2;24,48;1,19;1,1",19,144,6600,36,1.17576239,15.31331748
"2;24,48;1,19;1,1",19,144,6600,37,1.16330597,15.31337813
"2;24,48;1,19;1,1",19,144,6600,38,1.17158153,15.31328809
"2;24,48;1,19;1,1",19,144,6600,39,1.17176193,15.31341299
"2;24,48;1,19;1,1",19,144,6600,40,1.17189238,15.31326816
"2;24,48;1,19;1,1",19,144,6600,41,1.16431328,15.31341025
"2;24,48;1,19;1,1",19,144,6600,42,1.16302934,15.31363438
"2;24,48;1,19;1,1",19,144,6600,43,1.15199316,15.31324302
"2;24,48;1,19;1,1",19,144,6600,44,1.15198521,15.31325642
"2;24,48;1,19;1,1",19,144,6600,45,1.15190382,15.31330527
"2;24,48;1,19;1,1",19,144,6600,46,1.1600029,15.31325878
"2;24,48;1,19;1,1",19,144,6600,47,1.16337119,15.31329854
"2;24,48;1,19;1,1",19,144,6600,48,1.17579514,15.3132979
"2;24,48;1,19;1,1",19,144,6600,49,1.16339335,15.31328432
"2;24,48;1,19;1,1",19,144,6600,50,1.17163037,15.31322753
"2;24,48;1,19;1,1",19,144,6600,51,1.17192603,15.3132104
"2;24,48;1,19;1,1",19,144,6600,52,1.17182676,15.31339957
"2;24,48;1,19;1,1",19,144,6600,53,1.16422675,15.31344194
"2;24,48;1,19;1,1",19,144,6600,54,1.16326855,15.3134083
"2;24,48;1,19;1,1",19,144,6600,55,1.15190497,15.31338972
"2;24,48;1,19;1,1",19,144,6600,56,1.14966444,15.31555264
"2;24,48;1,19;1,1",19,144,6600,57,1.1491218,15.31608728
"2;24,48;1,19;1,1",19,144,6600,58,1.15994161,15.31333392
"2;24,48;1,19;1,1",19,144,6600,59,1.16338581,15.31327663
"2;24,48;1,19;1,1",19,144,6600,60,1.17579242,15.31328744
"2;24,48;1,19;1,1",19,144,6600,61,1.16337045,15.31331279
"2;24,48;1,19;1,1",19,144,6600,62,1.17141596,15.31344052
"2;24,48;1,19;1,1",19,144,6600,63,1.17182798,15.31330845
"2;24,48;1,19;1,1",19,144,6600,64,1.17179799,15.31333844
"2;24,48;1,19;1,1",19,144,6600,65,1.16434323,15.31332545
"2;24,48;1,19;1,1",19,144,6600,66,1.16328229,15.31343589
"2;24,48;1,19;1,1",19,144,6600,67,1.15189161,15.31331748
"2;24,48;1,19;1,1",19,144,6600,68,1.14919551,15.31614854
"2;24,48;1,19;1,1",19,144,6600,69,1.15142375,15.31381672
"2;24,48;1,19;1,1",19,144,6600,70,1.15994911,15.31333614
"2;24,48;1,19;1,1",19,144,6600,71,1.16338088,15.3133088
"2;24,48;1,19;1,1",19,144,6600,72,1.17586866,15.31322513
"2;24,48;1,19;1,1",19,144,6600,73,1.16341053,15.3132605
"2;24,48;1,19;1,1",19,144,6600,74,1.17156219,15.31328787
"2;24,48;1,19;1,1",19,144,6600,75,1.17195765,15.31320773
"2;24,48;1,19;1,1",19,144,6600,76,1.17187152,15.31326491
"2;24,48;1,19;1,1",19,144,6600,77,1.16376464,15.3139104
"2;24,48;1,19;1,1",19,144,6600,78,1.16342102,15.31327424
"2;24,48;1,19;1,1",19,144,6600,79,1.15193743,15.31327166
"2;24,48;1,19;1,1",19,144,6600,80,1.14959917,15.31567754
"2;24,48;1,19;1,1",19,144,6600,81,1.14935345,15.31587345
"2;24,48;1,19;1,1",19,144,6600,82,1.15978661,15.31347307
"2;24,48;1,19;1,1",19,144,6600,83,1.16338652,15.31329305
"2;24,48;1,19;1,1",19,144,6600,84,1.15883637,15.31326787
"2;24,48;1,19;1,1",19,144,6600,85,1.15076076,15.31329698
"2;24,48;1,19;1,1",19,144,6600,86,1.15079317,15.31325995
"2;24,48;1,19;1,1",19,144,6600,87,1.15073283,15.3133294
"2;24,48;1,19;1,1",19,144,6600,88,1.15048323,15.31356149
"2;24,48;1,19;1,1",19,144,6600,89,1.15078163,15.31327721
"2;24,48;1,19;1,1",19,144,6600,90,1.15062252,15.31344396
"2;24,48;1,19;1,1",19,144,6600,91,1.13930466,15.31329476
"2;24,48;1,19;1,1",19,144,6600,92,1.13936014,15.31325656
"2;24,48;1,19;1,1",19,144,6600,93,1.13919719,15.31341731
"2;24,48;1,19;1,1",19,144,6600,94,1.13908926,15.3135281
"2;24,48;1,19;1,1",19,144,6600,95,1.15069805,15.31334539
"2;24,48;1,19;1,1",19,144,6600,96,1.15878644,15.31330176
"2;24,48;1,19;1,1",19,144,6600,97,1.15079022,15.31325323
"2;24,48;1,19;1,1",19,144,6600,98,1.1508844,15.31316032
"2;24,48;1,19;1,1",19,144,6600,99,1.15103178,15.31303895
"2;24,48;1,19;1,1",19,144,6600,100,1.15114805,15.31289668
"2;24,48;1,19;1,1",19,144,6600,101,1.15090284,15.31324124
"2;24,48;1,19;1,1",19,144,6600,102,1.15102017,15.31305023
"2;24,48;1,19;1,1",19,144,6600,103,1.13960961,15.31304163
"2;24,48;1,19;1,1",19,144,6600,104,1.13957594,15.31301415
"2;24,48;1,19;1,1",19,144,6600,105,1.14018096,15.3124309
"2;24,48;1,19;1,1",19,144,6600,106,1.13756037,15.31503862
"2;24,48;1,19;1,1",19,144,6600,107,1.15131422,15.31272923
"2;24,48;1,19;1,1",19,144,6600,108,1.15891204,15.31318941
"2;24,48;1,19;1,1",19,144,6600,109,1.15079981,15.31324492
"2;24,48;1,19;1,1",19,144,6600,110,1.15114461,15.31298149
"2;24,48;1,19;1,1",19,144,6600,111,1.15059473,15.31344999
"2;24,48;1,19;1,1",19,144,6600,112,1.15545907,15.31296472
"2;24,48;1,19;1,1",19,144,6600,113,1.15109455,15.31301273
"2;24,48;1,19;1,1",19,144,6600,114,1.1536886,15.31317623
"2;24,48;1,19;1,1",19,144,6600,115,1.14804629,15.31302289
"2;24,48;1,19;1,1",19,144,6600,116,1.14652607,15.31453673
"2;24,48;1,19;1,1",19,144,6600,117,1.1404951,15.31309995
"2;24,48;1,19;1,1",19,144,6600,118,1.13989528,15.31269353
"2;24,48;1,19;1,1",19,144,6600,119,1.15122006,15.31282338
"2;24,48;1,19;1,1",19,144,6600,120,1.15887955,15.31321718
"2;24,48;1,19;1,1",19,144,6600,121,1.15036236,15.31369805
"2;24,48;1,19;1,1",19,144,6600,122,1.15114911,15.31289562
"2;24,48;1,19;1,1",19,144,6600,123,1.15112896,15.31291576
"2;24,48;1,19;1,1",19,144,6600,124,1.15541902,15.3130269
"2;24,48;1,19;1,1",19,144,6600,125,1.1510602,15.31298325
"2;24,48;1,19;1,1",19,144,6600,126,1.15389469,15.31300019
"2;24,48;1,19;1,1",19,144,6600,127,1.14821766,15.31291741
"2;24,48;1,19;1,1",19,144,6600,128,1.14788129,15.31319898
"2;24,48;1,19;1,1",19,144,6600,129,1.1412452,15.31236423
"2;24,48;1,19;1,1",19,144,6600,130,1.1392034,15.3133958
"2;24,48;1,19;1,1",19,144,6600,131,1.15155078,15.31252672
"2;24,48;1,19;1,1",19,144,6600,132,1.1758816,15.31319698
"2;24,48;1,19;1,1",19,144,6600,133,1.16348152,15.31324757
"2;24,48;1,19;1,1",19,144,6600,134,1.17187417,15.31297589
"2;24,48;1,19;1,1",19,144,6600,135,1.17212832,15.31301468
"2;24,48;1,19;1,1",19,144,6600,136,1.17210149,15.3130418
"2;24,48;1,19;1,1",19,144,6600,137,1.16907733,15.31297101
"2;24,48;1,19;1,1",19,144,6600,138,1.16348837,15.31321354
"2;24,48;1,19;1,1",19,144,6600,139,1.16015098,15.31325389
"2;24,48;1,19;1,1",19,144,6600,140,1.16125241,15.31242938
"2;24,48;1,19;1,1",19,144,6600,141,1.1605442,15.31322859
"2;24,48;1,19;1,1",19,144,6600,142,1.16175264,15.31252312
"2;24,48;1,19;1,1",19,144,6600,143,1.16414662,15.3125171
"2;24,48;1,5;1,1",5,144,6600,0,1.83302717,14.55710527
"2;24,48;1,5;1,1",5,144,6600,1,1.82013644,14.55702121
"2;24,48;1,5;1,1",5,144,6600,2,1.80327184,14.557133
"2;24,48;1,5;1,1",5,144,6600,3,1.81483725,14.55701063
"2;24,48;1,5;1,1",5,144,6600,4,1.84382847,14.55702463
"2;24,48;1,5;1,1",5,144,6600,5,1.84682719,14.55703735
"2;24,48;1,5;1,1",5,144,6600,6,1.83398469,14.55703243
"2;24,48;1,5;1,1",5,144,6600,7,1.78168995,14.55700193
"2;24,48;1,5;1,1",5,144,6600,8,1.78235426,14.55717563
"2;24,48;1,5;1,1",5,144,6600,9,1.83851506,14.55720549
"2;24,48;1,5;1,1",5,144,6600,10,1.83275909,14.55696034
"2;24,48;1,5;1,1",5,144,6600,11,1.83207313,14.55706477
"2;24,48;1,5;1,1",5,144,6600,12,1.83291703,14.55700907
"2;24,48;1,5;1,1",5,144,6600,13,1.78577887,14.55702676
"2;24,48;1,5;1,1",5,144,6600,14,1.81294672,14.55701474
"2;24,48;1,5;1,1",5,144,6600,15,1.8127779,14.55708576
"2;24,48;1,5;1,1",5,144,6600,16,1.84646609,14.55721741
"2;24,48;1,5;1,1",5,144,6600,17,1.8468732,14.55701643
"2;24,48;1,5;1,1",5,144,6600,18,1.81251079,14.55719477
"2;24,48;1,5;1,1",5,144,6600,19,1.80214715,14.55698683
"2;24,48;1,5;1,1",5,144,6600,20,1.7762417,14.55715672
"2;24,48;1,5;1,1",5,144,6600,21,1.8444179,14.55709042
"2;24,48;1,5;1,1",5,144,6600,22,1.83269568,14.55704387
"2;24,48;1,5;1,1",5,144,6600,23,1.80571093,14.55705034
"2;24,48;1,5;1,1",5,144,6600,24,1.83272532,14.55701408
"2;24,48;1,5;1,1",5,144,6600,25,1.78558904,14.55701293
"2;24,48;1,5;1,1",5,144,6600,26,1.81269337,14.55704922
"2;24,48;1,5;1,1",5,144,6600,27,1.81262008,14.55704873
"2;24,48;1,5;1,1",5,144,6600,28,1.84641564,14.55706255
"2;24,48;1,5;1,1",5,144,6600,29,1.84655672,14.55711512
"2;24,48;1,5;1,1",5,144,6600,30,1.81239494,14.55710918
"2;24,48;1,5;1,1",5,144,6600,31,1.80168679,14.55724446
"2;24,48;1,5;1,1",5,144,6600,32,1.77618664,14.55699943
"2;24,48;1,5;1,1",5,144,6600,33,1.84419575,14.55708948
"2;24,48;1,5;1,1",5,144,6600,34,1.83221798,14.55728727
"2;24,48;1,5;1,1",5,144,6600,35,1.80558975,14.55696245
"2;24,48;1,5;1,1",5,144,6600,36,1.82708115,14.55701167
"2;24,48;1,5;1,1",5,144,6600,37,1.80794721,14.55702477
"2;24,48;1,5;1,1",5,144,6600,38,1.77421879,14.55714671
"2;24,48;1,5;1,1",5,144,6600,39,1.80591778,14.55710178
"2;24,48;1,5;1,1",5,144,6600,40,1.82325695,14.55707391
"2;24,48;1,5;1,1",5,144,6600,41,1.84652637,14.55714291
"2;24,48;1,5;1,1",5,144,6600,42,1.82053121,14.55701254
"2;24,48;1,5;1,1",5,144,6600,43,1.75361199,14.55707214
"2;24,48;1,5;1,1",5,144,6600,44,1.76332151,14.5570635
"2;24,48;1,5;1,1",5,144,6600,45,1.80016808,14.55736573
"2;24,48;1,5;1,1",5,144,6600,46,1.82682793,14.55713686
"2;24,48;1,5;1,1",5,144,6600,47,1.81725084,14.55704522
"2;24,48;1,5;1,1",5,144,6600,48,1.82690275,14.55720367
"2;24,48;1,5;1,1",5,144,6600,49,1.80788883,14.5570977
"2;24,48;1,5;1,1",5,144,6600,50,1.77401208,14.55735591
"2;24,48;1,5;1,1",5,144,6600,51,1.80595884,14.55705714
"2;24,48;1,5;1,1",5,144,6600,52,1.82327075,14.55706212
"2;24,48;1,5;1,1",5,144,6600,53,1.84657015,14.5570941
"2;24,48;1,5;1,1",5,144,6600,54,1.82053479,14.55700666
"2;24,48;1,5;1,1",5,144,6600,55,1.75361587,14.55705815
"2;24,48;1,5;1,1",5,144,6600,56,1.76346908,14.55691701
"2;24,48;1,5;1,1",5,144,6600,57,1.80056176,14.557023
"2;24,48;1,5;1,1",5,144,6600,58,1.82693311,14.55708689
"2;24,48;1,5;1,1",5,144,6600,59,1.81705787,14.55718862
"2;24,48;1,5;1,1",5,144,6600,60,1.82740952,14.55706141
"2;24,48;1,5;1,1",5,144,6600,61,1.8001545,14.55706917
"2;24,48;1,5;1,1",5,144,6600,62,1.79189133,14.5569921
"2;24,48;1,5;1,1",5,144,6600,63,1.80609086,14.55692695
"2;24,48;1,5;1,1",5,144,6600,64,1.82334555,14.55698794
"2;24,48;1,5;1,1",5,144,6600,65,1.84661124,14.55706056
"2;24,48;1,5;1,1",5,144,6600,66,1.81411836,14.55705683
"2;24,48;1,5;1,1",5,144,6600,67,1.77756537,14.55700131
"2;24,48;1,5;1,1",5,144,6600,68,1.76180684,14.55703595
"2;24,48;1,5;1,1",5,144,6600,69,1.80947131,14.55691435
"2;24,48;1,5;1,1",5,144,6600,70,1.82733396,14.55701072
"2;24,48;1,5;1,1",5,144,6600,71,1.81225411,14.55713183
"2;24,48;1,5;1,1",5,144,6600,72,1.82745215,14.55702511
"2;24,48;1,5;1,1",5,144,6600,73,1.80021632,14.55701234
"2;24,48;1,5;1,1",5,144,6600,74,1.79189238,14.5569907
"2;24,48;1,5;1,1",5,144,6600,75,1.80595969,14.55704946
"2;24,48;1,5;1,1",5,144,6600,76,1.82324953,14.55707891
"2;24,48;1,5;1,1",5,144,6600,77,1.84659824,14.55705908
"2;24,48;1,5;1,1",5,144,6600,78,1.81411479,14.55704787
"2;24,48;1,5;1,1",5,144,6600,79,1.77729451,14.55726033
"2;24,48;1,5;1,1",5,144,6600,80,1.76185713,14.5569773
"2;24,48;1,5;1,1",5,144,6600,81,1.80938999,14.55701504
"2;24,48;1,5;1,1",5,144,6600,82,1.82723874,14.55738635
"2;24,48;1,5;1,1",5,144,6600,83,1.81187088,14.55751649
"2;24,48;1,5;1,1",5,144,6600,84,1.80530581,14.5570295
"2;24,48;1,5;1,1",5,144,6600,85,1.78644504,14.55700058
"2;24,48;1,5;1,1",5,144,6600,86,1.74606276,14.55703947
"2;24,48;1,5;1,1",5,144,6600,87,1.77916835,14.55714118
"2;24,48;1,5;1,1",5,144,6600,88,1.80080839,14.55703942
"2;24,48;1,5;1,1",5,144,6600,89,1.80927575,14.55695856
"2;24,48;1,5;1,1",5,144,6600,90,1.80074421,14.55705431
"2;24,48;1,5;1,1",5,144,6600,91,1.73454686,14.55712205
"2;24,48;1,5;1,1",5,144,6600,92,1.74450064,14.55708056
"2;24,48;1,5;1,1",5,144,6600,93,1.77387181,14.55702636
"2;24,48;1,5;1,1",5,144,6600,94,1.80510003,14.55695008
"2;24,48;1,5;1,1",5,144,6600,95,1.79521723,14.55742365
"2;24,48;1,5;1,1",5,144,6600,96,1.80533408,14.55702086
"2;24,48;1,5;1,1",5,144,6600,97,1.78627572,14.55715701
"2;24,48;1,5;1,1",5,144,6600,98,1.74605028,14.55705727
"2;24,48;1,5;1,1",5,144,6600,99,1.77924285,14.55706412
"2;24,48;1,5;1,1",5,144,6600,100,1.80089746,14.55696629
"2;24,48;1,5;1,1",5,144,6600,101,1.80924422,14.55698644
"2;24,48;1,5;1,1",5,144,6600,102,1.80075606,14.55704469
"2;24,48;1,5;1,1",5,144,6600,103,1.73466844,14.55699928
"2;24,48;1,5;1,1",5,144,6600,104,1.74455441,14.55702712
"2;24,48;1,5;1,1",5,144,6600,105,1.77392644,14.55703072
"2;24,48;1,5;1,1",5,144,6600,106,1.80505144,14.55705257
"2;24,48;1,5;1,1",5,144,6600,107,1.79567388,14.55697013
"2;24,48;1,5;1,1",5,144,6600,108,1.80690027,14.55696537
"2;24,48;1,5;1,1",5,144,6600,109,1.78428437,14.55704703
"2;24,48;1,5;1,1",5,144,6600,110,1.75706197,14.55724408
"2;24,48;1,5;1,1",5,144,6600,111,1.82140786,14.55700038
"2;24,48;1,5;1,1",5,144,6600,112,1.81289823,14.55693091
"2;24,48;1,5;1,1",5,144,6600,113,1.81008965,14.55705375
"2;24,48;1,5;1,1",5,144,6600,114,1.79064883,14.557076
"2;24,48;1,5;1,1",5,144,6600,115,1.73838422,14.55707812
"2;24,48;1,5;1,1",5,144,6600,116,1.73487092,14.55692185
"2;24,48;1,5;1,1",5,144,6600,117,1.7853088,14.5569563
"2;24,48;1,5;1,1",5,144,6600,118,1.80681652,14.55697775
"2;24,48;1,5;1,1",5,144,6600,119,1.78922466,14.55708839
